Prgrvn_i,Pfgrtn_i,Prgrvn_j,Pfgrtn_j,Year,Invja,Umja,Desja
省份i,地市i,省份j,地市j,会计年度,联合申请的发明数量,联合申请的实用新型数量,联合申请的外观设计数量
山东省,青岛市,河北省,石家庄市,2018,1,0,0
山东省,青岛市,河北省,石家庄市,2019,1,4,0
山东省,青岛市,河北省,石家庄市,2020,9,8,0
山东省,青岛市,河北省,唐山市,2018,6,3,0
山东省,青岛市,河北省,唐山市,2019,3,1,0
山东省,青岛市,河北省,唐山市,2020,5,2,1
山东省,青岛市,河北省,邢台市,2020,2,5,0
山东省,青岛市,河南省,安阳市,2020,1,0,0
山东省,青岛市,河南省,焦作市,2020,0,1,0
山东省,青岛市,河南省,开封市,2020,0,1,0
山东省,青岛市,河南省,洛阳市,2019,1,0,0
山东省,青岛市,河南省,洛阳市,2020,2,1,0
山东省,青岛市,河南省,南阳市,2020,1,0,0
山东省,青岛市,河南省,平顶山市,2018,0,1,0
山东省,青岛市,河南省,濮阳市,2018,4,0,0
山东省,青岛市,河南省,濮阳市,2019,9,0,0
山东省,青岛市,河南省,濮阳市,2020,6,0,0
山东省,青岛市,河南省,三门峡市,2019,1,0,0
山东省,青岛市,河南省,信阳市,2018,1,0,0
山东省,青岛市,河南省,许昌市,2019,1,0,0
山东省,青岛市,河南省,郑州市,2018,6,0,0
山东省,青岛市,河南省,郑州市,2019,1,1,0
山东省,青岛市,河南省,郑州市,2020,9,10,0
山东省,青岛市,黑龙江省,大庆市,2018,3,1,0
山东省,青岛市,黑龙江省,大庆市,2019,1,0,0
山东省,青岛市,黑龙江省,大庆市,2020,1,0,0
山东省,青岛市,黑龙江省,哈尔滨市,2018,8,6,0
山东省,青岛市,黑龙江省,哈尔滨市,2019,12,3,3
山东省,青岛市,黑龙江省,哈尔滨市,2020,11,4,0
山东省,青岛市,黑龙江省,绥化市,2020,0,2,0
山东省,青岛市,湖北省,荆州市,2018,4,0,0
山东省,青岛市,湖北省,荆州市,2019,3,1,0
山东省,青岛市,湖北省,荆州市,2020,2,1,0
山东省,青岛市,湖北省,武汉市,2018,12,6,0
山东省,青岛市,湖北省,武汉市,2019,11,5,0
山东省,青岛市,湖北省,武汉市,2020,16,13,0
山东省,青岛市,湖北省,襄阳市,2018,1,0,0
山东省,青岛市,湖南省,长沙市,2018,10,2,0
山东省,青岛市,湖南省,长沙市,2019,7,3,0
山东省,青岛市,湖南省,长沙市,2020,26,0,0
山东省,青岛市,湖南省,怀化市,2019,1,0,0
山东省,青岛市,湖南省,湘潭市,2020,2,0,0
山东省,青岛市,湖南省,岳阳市,2020,3,1,0
山东省,青岛市,湖南省,株洲市,2018,0,1,0
山东省,青岛市,湖南省,株洲市,2019,2,1,0
山东省,青岛市,湖南省,株洲市,2020,4,1,0
山东省,青岛市,吉林省,长春市,2018,12,12,0
山东省,青岛市,吉林省,长春市,2019,28,31,0
山东省,青岛市,吉林省,长春市,2020,29,39,7
山东省,青岛市,吉林省,吉林市,2018,1,0,0
山东省,青岛市,吉林省,松原市,2019,0,1,0
山东省,青岛市,江苏省,常州市,2018,3,0,0
山东省,青岛市,江苏省,常州市,2019,3,0,0
山东省,青岛市,江苏省,常州市,2020,7,1,0
山东省,青岛市,江苏省,淮安市,2018,1,1,0
山东省,青岛市,江苏省,连云港市,2018,1,3,0
山东省,青岛市,江苏省,连云港市,2019,3,1,0
山东省,青岛市,江苏省,连云港市,2020,3,0,0
山东省,青岛市,江苏省,南京市,2018,20,5,0
山东省,青岛市,江苏省,南京市,2019,35,2,0
山东省,青岛市,江苏省,南京市,2020,31,7,0
山东省,青岛市,江苏省,南通市,2018,5,2,0
山东省,青岛市,江苏省,南通市,2019,2,0,0
山东省,青岛市,江苏省,南通市,2020,1,1,0
山东省,青岛市,江苏省,苏州市,2018,8,7,0
山东省,青岛市,江苏省,苏州市,2019,3,13,1
山东省,青岛市,江苏省,苏州市,2020,7,8,3
山东省,青岛市,江苏省,宿迁市,2018,1,1,0
山东省,青岛市,江苏省,泰州市,2018,1,0,0
山东省,青岛市,江苏省,泰州市,2019,5,0,0
山东省,青岛市,江苏省,泰州市,2020,1,2,0
山东省,青岛市,江苏省,无锡市,2018,0,1,0
山东省,青岛市,江苏省,无锡市,2019,8,8,0
山东省,青岛市,江苏省,无锡市,2020,22,16,0
山东省,青岛市,江苏省,徐州市,2018,5,3,0
山东省,青岛市,江苏省,徐州市,2019,8,0,0
山东省,青岛市,江苏省,徐州市,2020,1,2,1
山东省,青岛市,江苏省,盐城市,2018,1,0,0
山东省,青岛市,江苏省,盐城市,2019,2,0,0
山东省,青岛市,江苏省,盐城市,2020,1,1,0
山东省,青岛市,江苏省,扬州市,2018,2,0,0
山东省,青岛市,江苏省,扬州市,2020,10,1,0
山东省,青岛市,江苏省,镇江市,2018,2,9,0
山东省,青岛市,江苏省,镇江市,2019,1,0,0
山东省,青岛市,江苏省,镇江市,2020,5,2,0
山东省,青岛市,江西省,抚州市,2019,0,1,0
山东省,青岛市,江西省,九江市,2020,1,1,0
山东省,青岛市,江西省,南昌市,2019,7,0,0
山东省,青岛市,江西省,南昌市,2020,3,0,0
山东省,青岛市,辽宁省,朝阳市,2018,0,1,0
山东省,青岛市,辽宁省,朝阳市,2019,0,1,0
山东省,青岛市,辽宁省,大连市,2018,7,19,0
山东省,青岛市,辽宁省,大连市,2019,4,3,0
山东省,青岛市,辽宁省,大连市,2020,14,17,0
山东省,青岛市,辽宁省,阜新市,2020,2,0,0
山东省,青岛市,辽宁省,葫芦岛市,2020,2,0,0
山东省,青岛市,辽宁省,辽阳市,2018,1,0,0
山东省,青岛市,辽宁省,沈阳市,2018,11,8,0
山东省,青岛市,辽宁省,沈阳市,2019,8,16,3
山东省,青岛市,辽宁省,沈阳市,2020,82,19,1
山东省,青岛市,辽宁省,营口市,2020,0,1,0
山东省,青岛市,内蒙古自治区,赤峰市,2018,0,1,0
山东省,青岛市,内蒙古自治区,鄂尔多斯市,2018,1,0,0
山东省,青岛市,内蒙古自治区,鄂尔多斯市,2019,1,1,0
山东省,青岛市,内蒙古自治区,鄂尔多斯市,2020,1,2,1
山东省,青岛市,内蒙古自治区,呼伦贝尔市,2019,0,1,0
山东省,青岛市,内蒙古自治区,呼伦贝尔市,2020,1,2,0
山东省,青岛市,内蒙古自治区,通辽市,2018,5,5,0
山东省,青岛市,内蒙古自治区,通辽市,2019,1,1,0
山东省,青岛市,内蒙古自治区,通辽市,2020,3,16,2
山东省,青岛市,内蒙古自治区,乌海市,2020,3,1,1
山东省,青岛市,宁夏回族自治区,银川市,2018,1,1,0
山东省,青岛市,宁夏回族自治区,银川市,2019,0,1,0
山东省,青岛市,宁夏回族自治区,银川市,2020,3,3,0
山东省,青岛市,宁夏回族自治区,中卫市,2018,4,4,0
山东省,青岛市,青海省,果洛藏族自治州,2020,2,2,0
山东省,青岛市,青海省,海西蒙古族藏族自治州,2018,1,1,0
山东省,青岛市,青海省,西宁市,2019,1,2,0
山东省,青岛市,青海省,西宁市,2020,2,2,0
山东省,青岛市,山东省,滨州市,2018,4,6,0
山东省,青岛市,山东省,滨州市,2019,10,0,0
山东省,青岛市,山东省,滨州市,2020,18,3,0
山东省,青岛市,山东省,德州市,2018,5,6,0
山东省,青岛市,山东省,德州市,2019,15,1,0
山东省,青岛市,山东省,德州市,2020,24,13,0
山东省,青岛市,山东省,东营市,2018,28,19,0
山东省,青岛市,山东省,东营市,2019,39,26,3
山东省,青岛市,山东省,东营市,2020,67,32,1
山东省,青岛市,山东省,菏泽市,2018,3,7,0
山东省,青岛市,山东省,菏泽市,2019,2,0,0
山东省,青岛市,山东省,菏泽市,2020,0,1,0
山东省,青岛市,山东省,济南市,2018,60,18,0
山东省,青岛市,山东省,济南市,2019,104,35,2
山东省,青岛市,山东省,济南市,2020,125,57,0
山东省,青岛市,山东省,济宁市,2018,7,6,0
山东省,青岛市,山东省,济宁市,2019,6,3,0
山东省,青岛市,山东省,济宁市,2020,19,34,0
山东省,青岛市,山东省,聊城市,2018,1,1,0
山东省,青岛市,山东省,聊城市,2019,2,3,0
山东省,青岛市,山东省,聊城市,2020,3,4,0
山东省,青岛市,山东省,临沂市,2018,4,3,0
山东省,青岛市,山东省,临沂市,2019,6,3,0
山东省,青岛市,山东省,临沂市,2020,2,9,0
山东省,青岛市,山东省,日照市,2018,4,0,0
山东省,青岛市,山东省,日照市,2019,3,3,1
山东省,青岛市,山东省,日照市,2020,32,13,23
山东省,青岛市,山东省,泰安市,2018,7,3,0
山东省,青岛市,山东省,泰安市,2019,23,1,0
山东省,青岛市,山东省,泰安市,2020,17,4,0
山东省,青岛市,山东省,威海市,2018,12,3,0
山东省,青岛市,山东省,威海市,2019,11,10,0
山东省,青岛市,山东省,威海市,2020,27,4,0
山东省,青岛市,山东省,潍坊市,2018,50,28,0
山东省,青岛市,山东省,潍坊市,2019,39,20,0
山东省,青岛市,山东省,潍坊市,2020,68,102,3
山东省,青岛市,山东省,烟台市,2018,24,16,0
山东省,青岛市,山东省,烟台市,2019,25,33,0
山东省,青岛市,山东省,烟台市,2020,38,39,0
山东省,青岛市,山东省,枣庄市,2018,5,2,0
山东省,青岛市,山东省,枣庄市,2019,1,0,0
山东省,青岛市,山东省,枣庄市,2020,1,1,0
山东省,青岛市,山东省,淄博市,2018,12,4,0
山东省,青岛市,山东省,淄博市,2019,7,8,0
山东省,青岛市,山东省,淄博市,2020,18,9,0
山东省,青岛市,山西省,长治市,2018,0,1,0
山东省,青岛市,山西省,长治市,2019,1,2,0
山东省,青岛市,山西省,长治市,2020,0,1,0
山东省,青岛市,山西省,大同市,2019,0,1,0
山东省,青岛市,山西省,太原市,2018,0,2,0
山东省,青岛市,山西省,太原市,2019,3,2,0
山东省,青岛市,山西省,太原市,2020,6,0,0
山东省,青岛市,山西省,忻州市,2019,2,2,0
山东省,青岛市,陕西省,安康市,2019,2,0,0
山东省,青岛市,陕西省,安康市,2020,1,0,0
山东省,青岛市,陕西省,宝鸡市,2018,1,12,0
山东省,青岛市,陕西省,宝鸡市,2019,2,1,0
山东省,青岛市,陕西省,宝鸡市,2020,1,0,0
山东省,青岛市,陕西省,汉中市,2020,1,0,0
山东省,青岛市,陕西省,商洛市,2020,1,0,0
山东省,青岛市,陕西省,西安市,2018,11,4,0
山东省,青岛市,陕西省,西安市,2019,25,15,0
山东省,青岛市,陕西省,西安市,2020,44,4,1
山东省,青岛市,陕西省,咸阳市,2019,0,2,0
山东省,青岛市,陕西省,咸阳市,2020,1,0,0
山东省,青岛市,陕西省,延安市,2019,3,0,0
山东省,青岛市,陕西省,延安市,2020,2,0,0
山东省,青岛市,陕西省,榆林市,2018,2,0,0
山东省,青岛市,陕西省,榆林市,2020,0,1,0
山东省,青岛市,上海市,上海市,2018,36,10,3
山东省,青岛市,上海市,上海市,2019,65,33,12
山东省,青岛市,上海市,上海市,2020,142,51,23
山东省,青岛市,四川省,成都市,2018,28,12,0
山东省,青岛市,四川省,成都市,2019,22,6,0
山东省,青岛市,四川省,成都市,2020,50,37,2
山东省,青岛市,四川省,德阳市,2018,1,1,0
山东省,青岛市,四川省,德阳市,2020,4,0,0
山东省,青岛市,四川省,广元市,2018,1,0,0
山东省,青岛市,四川省,广元市,2020,0,1,0
山东省,青岛市,四川省,乐山市,2020,1,0,0
山东省,青岛市,四川省,凉山彝族自治州,2018,2,0,0
山东省,青岛市,四川省,凉山彝族自治州,2019,7,0,0
山东省,青岛市,四川省,凉山彝族自治州,2020,8,0,0
山东省,青岛市,四川省,泸州市,2018,3,0,0
山东省,青岛市,四川省,绵阳市,2018,3,0,0
山东省,青岛市,四川省,绵阳市,2019,57,57,0
山东省,青岛市,四川省,绵阳市,2020,70,114,0
山东省,青岛市,四川省,攀枝花市,2020,0,1,0
山东省,青岛市,四川省,宜宾市,2018,1,0,0
山东省,青岛市,天津市,天津市,2018,66,76,0
山东省,青岛市,天津市,天津市,2019,77,75,0
山东省,青岛市,天津市,天津市,2020,126,111,1
山东省,青岛市,西藏自治区,拉萨市,2019,8,0,0
山东省,青岛市,西藏自治区,拉萨市,2020,13,8,0
山东省,青岛市,西藏自治区,山南市,2018,1,0,0
山东省,青岛市,新疆维吾尔自治区,喀什地区,2018,1,0,0
山东省,青岛市,新疆维吾尔自治区,喀什地区,2020,1,0,0
山东省,青岛市,新疆维吾尔自治区,克拉玛依市,2018,1,0,0
山东省,青岛市,新疆维吾尔自治区,克拉玛依市,2020,2,0,0
山东省,青岛市,新疆维吾尔自治区,吐鲁番市,2019,1,0,0
山东省,青岛市,新疆维吾尔自治区,乌鲁木齐市,2018,13,7,0
山东省,青岛市,新疆维吾尔自治区,乌鲁木齐市,2019,8,0,0
山东省,青岛市,新疆维吾尔自治区,乌鲁木齐市,2020,16,10,0
山东省,青岛市,新疆维吾尔自治区,伊犁哈萨克自治州,2019,4,9,0
山东省,青岛市,新疆维吾尔自治区,伊犁哈萨克自治州,2020,2,13,0
山东省,青岛市,云南省,保山市,2019,2,0,0
山东省,青岛市,云南省,保山市,2020,2,0,0
山东省,青岛市,云南省,大理白族自治州,2018,1,0,0
山东省,青岛市,云南省,大理白族自治州,2019,1,0,0
山东省,青岛市,云南省,红河哈尼族彝族自治州,2020,4,0,0
山东省,青岛市,云南省,昆明市,2018,0,1,0
山东省,青岛市,云南省,昆明市,2019,6,5,0
山东省,青岛市,云南省,昆明市,2020,6,0,0
山东省,青岛市,云南省,玉溪市,2020,1,0,0
山东省,青岛市,浙江省,杭州市,2018,12,7,0
山东省,青岛市,浙江省,杭州市,2019,19,10,0
山东省,青岛市,浙江省,杭州市,2020,34,4,0
山东省,青岛市,浙江省,湖州市,2019,1,4,0
山东省,青岛市,浙江省,嘉兴市,2019,4,1,0
山东省,青岛市,浙江省,金华市,2019,0,3,0
山东省,青岛市,浙江省,丽水市,2018,0,1,0
山东省,青岛市,浙江省,宁波市,2018,5,1,0
山东省,青岛市,浙江省,宁波市,2019,12,11,0
山东省,青岛市,浙江省,宁波市,2020,16,14,1
山东省,青岛市,浙江省,衢州市,2020,2,0,0
山东省,青岛市,浙江省,绍兴市,2018,0,7,0
山东省,青岛市,浙江省,绍兴市,2019,6,9,0
山东省,青岛市,浙江省,绍兴市,2020,2,4,0
山东省,青岛市,浙江省,台州市,2018,10,8,0
山东省,青岛市,浙江省,台州市,2019,0,1,0
山东省,青岛市,浙江省,台州市,2020,2,0,0
山东省,青岛市,浙江省,温州市,2018,1,0,0
山东省,青岛市,浙江省,温州市,2019,1,1,0
山东省,青岛市,浙江省,温州市,2020,0,7,1
山东省,青岛市,浙江省,舟山市,2018,2,0,0
山东省,青岛市,浙江省,舟山市,2019,2,0,0
山东省,青岛市,浙江省,舟山市,2020,1,0,0
山东省,青岛市,重庆市,重庆市,2018,12,5,0
山东省,青岛市,重庆市,重庆市,2019,21,30,0
山东省,青岛市,重庆市,重庆市,2020,50,30,0
山东省,日照市,北京市,北京市,2018,15,26,0
山东省,日照市,北京市,北京市,2019,10,10,0
山东省,日照市,北京市,北京市,2020,51,19,2
山东省,日照市,广东省,佛山市,2019,1,1,0
山东省,日照市,广东省,广州市,2019,2,0,0
山东省,日照市,广东省,广州市,2020,1,0,0
山东省,日照市,河北省,保定市,2020,2,0,0
山东省,日照市,河南省,南阳市,2020,1,0,0
山东省,日照市,江苏省,南京市,2019,2,0,0
山东省,日照市,江苏省,扬州市,2019,0,0,1
山东省,日照市,辽宁省,丹东市,2020,0,2,0
山东省,日照市,山东省,德州市,2019,4,1,0
山东省,日照市,山东省,临沂市,2019,5,2,0
山东省,日照市,山东省,临沂市,2020,4,2,0
山东省,日照市,上海市,上海市,2018,3,4,0
山东省,日照市,上海市,上海市,2019,9,0,0
山东省,日照市,上海市,上海市,2020,2,0,0
山东省,日照市,四川省,成都市,2018,2,0,0
山东省,日照市,四川省,成都市,2019,1,1,0
山东省,日照市,四川省,乐山市,2020,0,4,0
山东省,泰安市,安徽省,合肥市,2018,3,0,0
山东省,泰安市,安徽省,宣城市,2018,1,0,0
山东省,泰安市,北京市,北京市,2018,72,70,0
山东省,泰安市,北京市,北京市,2019,117,123,12
山东省,泰安市,北京市,北京市,2020,124,109,0
山东省,泰安市,甘肃省,天水市,2018,0,3,0
山东省,泰安市,广东省,佛山市,2018,6,6,3
山东省,泰安市,广东省,广州市,2018,0,2,0
山东省,泰安市,广东省,广州市,2019,0,5,12
山东省,泰安市,广东省,广州市,2020,1,1,0
山东省,泰安市,广东省,汕头市,2019,3,0,0
山东省,泰安市,广东省,汕头市,2020,2,0,0
山东省,泰安市,海南省,三亚市,2019,1,0,0
山东省,泰安市,河北省,保定市,2018,1,0,0
山东省,泰安市,河北省,廊坊市,2018,1,1,0
山东省,泰安市,河北省,廊坊市,2020,1,0,0
山东省,泰安市,河南省,新乡市,2018,1,1,0
山东省,泰安市,黑龙江省,哈尔滨市,2018,3,0,0
山东省,泰安市,湖北省,武汉市,2018,3,1,0
山东省,泰安市,湖北省,武汉市,2019,4,1,0
山东省,泰安市,湖北省,武汉市,2020,0,1,0
山东省,泰安市,江苏省,常州市,2018,1,0,0
山东省,泰安市,江苏省,南京市,2018,3,0,0
山东省,泰安市,江苏省,南京市,2020,10,1,0
山东省,泰安市,江苏省,宿迁市,2018,0,15,0
山东省,泰安市,江苏省,宿迁市,2020,1,0,0
山东省,泰安市,江苏省,无锡市,2019,7,0,0
山东省,泰安市,江苏省,无锡市,2020,5,0,0
山东省,泰安市,江苏省,徐州市,2018,4,0,0
山东省,泰安市,江苏省,徐州市,2019,2,2,0
山东省,泰安市,江苏省,徐州市,2020,1,0,0
山东省,泰安市,江苏省,扬州市,2019,1,0,0
山东省,泰安市,江西省,南昌市,2018,2,0,0
山东省,泰安市,辽宁省,沈阳市,2019,2,4,0
山东省,泰安市,内蒙古自治区,呼和浩特市,2019,0,1,0
山东省,泰安市,内蒙古自治区,呼和浩特市,2020,2,0,0
山东省,泰安市,山东省,德州市,2019,3,0,0
山东省,泰安市,山东省,东营市,2020,1,0,0
山东省,泰安市,山东省,临沂市,2018,3,0,0
山东省,泰安市,山东省,临沂市,2019,1,4,0
山东省,泰安市,山东省,临沂市,2020,5,0,0
山东省,泰安市,山东省,日照市,2018,0,1,0
山东省,泰安市,山东省,日照市,2019,0,1,0
山东省,泰安市,山东省,日照市,2020,4,0,0
山东省,泰安市,山东省,威海市,2020,1,3,0
山东省,泰安市,山东省,枣庄市,2018,1,0,0
山东省,泰安市,山东省,枣庄市,2020,0,1,0
山东省,泰安市,山西省,吕梁市,2020,2,0,0
山东省,泰安市,山西省,太原市,2020,1,0,0
山东省,泰安市,上海市,上海市,2018,11,1,0
山东省,泰安市,上海市,上海市,2019,4,5,0
山东省,泰安市,四川省,成都市,2018,2,1,0
山东省,泰安市,四川省,成都市,2019,1,3,12
山东省,泰安市,四川省,成都市,2020,1,2,0
山东省,泰安市,四川省,内江市,2020,0,1,0
山东省,泰安市,天津市,天津市,2018,2,5,0
山东省,泰安市,天津市,天津市,2019,0,5,0
山东省,泰安市,天津市,天津市,2020,0,1,0
山东省,泰安市,云南省,昆明市,2019,3,4,1
山东省,泰安市,云南省,昆明市,2020,1,1,0
山东省,泰安市,浙江省,宁波市,2018,1,0,0
山东省,威海市,安徽省,亳州市,2018,1,0,0
山东省,威海市,安徽省,合肥市,2018,16,5,0
山东省,威海市,北京市,北京市,2018,55,25,0
山东省,威海市,北京市,北京市,2019,60,20,0
山东省,威海市,北京市,北京市,2020,104,23,0
山东省,威海市,广东省,东莞市,2018,1,0,0
山东省,威海市,广东省,佛山市,2019,0,1,0
山东省,威海市,河北省,保定市,2018,0,3,0
山东省,威海市,河北省,保定市,2019,0,6,0
山东省,威海市,河北省,保定市,2020,1,18,0
山东省,威海市,黑龙江省,哈尔滨市,2018,2,4,0
山东省,威海市,黑龙江省,哈尔滨市,2019,6,3,1
山东省,威海市,黑龙江省,哈尔滨市,2020,5,2,0
山东省,威海市,江苏省,南京市,2019,3,0,0
山东省,威海市,江苏省,南京市,2020,4,5,0
山东省,威海市,辽宁省,大连市,2018,5,0,0
山东省,威海市,辽宁省,大连市,2019,4,1,0
山东省,威海市,辽宁省,大连市,2020,4,0,0
山东省,威海市,内蒙古自治区,包头市,2020,0,6,0
山东省,威海市,宁夏回族自治区,吴忠市,2019,0,1,0
山东省,威海市,山东省,临沂市,2020,1,0,0
山东省,威海市,山西省,太原市,2018,3,0,0
山东省,威海市,上海市,上海市,2018,3,1,0
山东省,威海市,上海市,上海市,2019,3,1,0
山东省,威海市,上海市,上海市,2020,9,3,0
山东省,威海市,天津市,天津市,2018,8,0,0
山东省,威海市,天津市,天津市,2019,3,2,0
山东省,威海市,天津市,天津市,2020,1,9,0
山东省,潍坊市,安徽省,亳州市,2020,0,1,0
山东省,潍坊市,安徽省,合肥市,2018,1,0,0
山东省,潍坊市,安徽省,合肥市,2019,1,2,0
山东省,潍坊市,北京市,北京市,2018,184,69,0
山东省,潍坊市,北京市,北京市,2019,205,50,0
山东省,潍坊市,北京市,北京市,2020,235,119,8
山东省,潍坊市,福建省,泉州市,2019,2,0,0
山东省,潍坊市,福建省,三明市,2020,1,0,0
山东省,潍坊市,福建省,厦门市,2019,1,0,0
山东省,潍坊市,福建省,厦门市,2020,1,0,0
山东省,潍坊市,福建省,漳州市,2019,2,0,0
山东省,潍坊市,广东省,东莞市,2019,2,0,0
山东省,潍坊市,广东省,佛山市,2018,0,1,0
山东省,潍坊市,广东省,佛山市,2019,1,0,0
山东省,潍坊市,广东省,佛山市,2020,0,1,0
山东省,潍坊市,广东省,广州市,2018,2,0,0
山东省,潍坊市,广东省,广州市,2019,4,14,0
山东省,潍坊市,广东省,广州市,2020,5,17,1
山东省,潍坊市,广东省,汕头市,2020,0,1,0
山东省,潍坊市,广东省,深圳市,2019,7,14,0
山东省,潍坊市,广东省,中山市,2020,1,0,0
山东省,潍坊市,广西壮族自治区,南宁市,2019,2,0,0
山东省,潍坊市,海南省,海口市,2020,2,4,0
山东省,潍坊市,河北省,保定市,2018,1,0,0
山东省,潍坊市,河北省,保定市,2020,2,0,0
山东省,潍坊市,河北省,沧州市,2018,0,10,0
山东省,潍坊市,河北省,沧州市,2019,1,0,0
山东省,潍坊市,河北省,沧州市,2020,0,1,0
山东省,潍坊市,河北省,廊坊市,2020,1,0,0
山东省,潍坊市,河北省,唐山市,2018,0,8,0
山东省,潍坊市,河北省,唐山市,2020,1,0,0
山东省,潍坊市,河南省,开封市,2020,2,0,0
山东省,潍坊市,河南省,南阳市,2019,1,1,0
山东省,潍坊市,黑龙江省,哈尔滨市,2018,0,1,0
山东省,潍坊市,黑龙江省,哈尔滨市,2020,1,0,0
山东省,潍坊市,湖北省,武汉市,2019,2,1,0
山东省,潍坊市,湖北省,武汉市,2020,4,0,0
山东省,潍坊市,湖南省,常德市,2020,3,0,0
山东省,潍坊市,吉林省,吉林市,2020,5,0,0
山东省,潍坊市,江苏省,常州市,2018,3,0,0
山东省,潍坊市,江苏省,常州市,2019,2,1,0
山东省,潍坊市,江苏省,南京市,2018,1,0,0
山东省,潍坊市,江苏省,南京市,2019,6,7,0
山东省,潍坊市,江苏省,南京市,2020,3,1,0
山东省,潍坊市,江苏省,南通市,2018,1,1,0
山东省,潍坊市,江苏省,泰州市,2018,1,0,0
山东省,潍坊市,江苏省,无锡市,2018,0,2,0
山东省,潍坊市,江苏省,无锡市,2019,2,0,0
山东省,潍坊市,江苏省,无锡市,2020,6,0,0
山东省,潍坊市,江苏省,徐州市,2018,2,0,0
山东省,潍坊市,江苏省,徐州市,2019,0,1,0
山东省,潍坊市,江苏省,扬州市,2018,0,2,0
山东省,潍坊市,江苏省,扬州市,2019,2,2,0
山东省,潍坊市,江苏省,扬州市,2020,3,7,0
山东省,潍坊市,江西省,景德镇市,2020,1,0,0
山东省,潍坊市,江西省,南昌市,2019,0,1,0
山东省,潍坊市,辽宁省,大连市,2019,4,1,0
山东省,潍坊市,辽宁省,大连市,2020,6,4,0
山东省,潍坊市,内蒙古自治区,呼和浩特市,2018,0,1,0
山东省,潍坊市,山东省,滨州市,2018,3,4,0
山东省,潍坊市,山东省,滨州市,2020,4,1,0
山东省,潍坊市,山东省,德州市,2019,1,0,0
山东省,潍坊市,山东省,东营市,2018,4,0,0
山东省,潍坊市,山东省,东营市,2019,20,0,0
山东省,潍坊市,山东省,东营市,2020,16,4,0
山东省,潍坊市,山东省,济南市,2018,39,13,0
山东省,潍坊市,山东省,济南市,2019,35,35,0
山东省,潍坊市,山东省,济南市,2020,33,24,0
山东省,潍坊市,山东省,济宁市,2019,1,0,0
山东省,潍坊市,山东省,济宁市,2020,1,2,0
山东省,潍坊市,山东省,临沂市,2018,0,3,0
山东省,潍坊市,山东省,临沂市,2019,1,0,0
山东省,潍坊市,山东省,日照市,2019,1,0,0
山东省,潍坊市,山东省,日照市,2020,8,5,0
山东省,潍坊市,山东省,泰安市,2018,7,2,0
山东省,潍坊市,山东省,泰安市,2019,7,4,0
山东省,潍坊市,山东省,泰安市,2020,7,2,0
山东省,潍坊市,山东省,威海市,2018,9,0,0
山东省,潍坊市,山东省,威海市,2020,0,6,0
山东省,潍坊市,山东省,淄博市,2018,7,2,0
山东省,潍坊市,山东省,淄博市,2019,7,18,0
山东省,潍坊市,山东省,淄博市,2020,12,2,0
山东省,潍坊市,山西省,太原市,2019,2,2,0
山东省,潍坊市,山西省,太原市,2020,2,3,0
山东省,潍坊市,山西省,忻州市,2020,1,0,0
山东省,潍坊市,陕西省,咸阳市,2020,1,0,0
山东省,潍坊市,陕西省,榆林市,2019,0,3,0
山东省,潍坊市,上海市,上海市,2018,7,1,0
山东省,潍坊市,上海市,上海市,2019,14,11,0
山东省,潍坊市,上海市,上海市,2020,7,6,0
山东省,潍坊市,四川省,成都市,2018,1,1,0
山东省,潍坊市,四川省,成都市,2019,2,2,0
山东省,潍坊市,四川省,成都市,2020,1,1,0
山东省,潍坊市,四川省,凉山彝族自治州,2020,1,0,0
山东省,潍坊市,四川省,泸州市,2019,1,2,0
山东省,潍坊市,四川省,泸州市,2020,0,1,0
山东省,潍坊市,天津市,天津市,2018,19,23,0
山东省,潍坊市,天津市,天津市,2019,5,2,0
山东省,潍坊市,天津市,天津市,2020,2,2,0
山东省,潍坊市,西藏自治区,拉萨市,2020,0,2,0
山东省,潍坊市,西藏自治区,日喀则市,2020,1,1,0
山东省,潍坊市,新疆维吾尔自治区,昌吉回族自治州,2020,1,1,0
山东省,潍坊市,云南省,昆明市,2019,0,4,0
山东省,潍坊市,云南省,昆明市,2020,2,1,0
山东省,潍坊市,浙江省,杭州市,2018,5,1,0
山东省,潍坊市,浙江省,杭州市,2019,11,0,0
山东省,潍坊市,浙江省,杭州市,2020,8,0,0
山东省,潍坊市,浙江省,嘉兴市,2019,5,1,0
山东省,潍坊市,浙江省,嘉兴市,2020,4,0,0
山东省,潍坊市,浙江省,宁波市,2019,5,5,0
山东省,潍坊市,浙江省,宁波市,2020,1,6,3
山东省,潍坊市,浙江省,台州市,2018,1,0,0
山东省,潍坊市,浙江省,温州市,2020,10,0,0
山东省,烟台市,安徽省,合肥市,2018,1,2,0
山东省,烟台市,安徽省,合肥市,2019,1,1,0
山东省,烟台市,安徽省,合肥市,2020,1,0,0
山东省,烟台市,安徽省,淮南市,2018,2,0,0
山东省,烟台市,安徽省,宿州市,2019,10,0,0
山东省,烟台市,北京市,北京市,2018,258,34,0
山东省,烟台市,北京市,北京市,2019,118,21,2
山东省,烟台市,北京市,北京市,2020,211,50,1
山东省,烟台市,福建省,厦门市,2018,1,0,0
山东省,烟台市,福建省,厦门市,2020,1,0,0
山东省,烟台市,甘肃省,兰州市,2019,3,0,0
山东省,烟台市,甘肃省,兰州市,2020,1,0,0
